493,192,29833,1,0,0:0:0:0:
493,192,30005,128,0,30690:0:0:0:0:
54,192,30176,1,0,0:0:0:0:
54,192,30690,1,0,0:0:0:0:
274,192,31033,1,0,0:0:0:0:
54,192,31205,1,0,0:0:0:0:
91,192,31547,1,0,0:0:0:0:
91,192,32062,1,0,0:0:0:0:
91,192,32405,1,0,0:0:0:0:
274,192,32576,1,0,0:0:0:0:
54,192,32919,1,0,0:0:0:0:
54,192,33433,1,0,0:0:0:0:
274,192,33776,1,0,0:0:0:0:
54,192,33947,1,0,0:0:0:0:
54,192,34119,1,0,0:0:0:0:
54,192,34290,1,0,0:0:0:0:
164,192,34290,1,0,0:0:0:0:
164,192,34547,1,0,0:0:0:0:
128,192,34805,1,0,0:0:0:0:
164,192,35147,1,0,0:0:0:0:
54,192,35147,1,0,0:0:0:0:
128,192,35319,1,0,0:0:0:0:
18,192,35319,1,0,0:0:0:0:
164,192,35490,1,0,0:0:0:0:
201,192,35662,1,0,0:0:0:0:
91,192,35662,1,0,0:0:0:0:
201,192,35919,1,0,0:0:0:0:
164,192,36176,1,0,0:0:0:0:
91,192,36176,1,0,0:0:0:0:
201,192,36519,1,0,0:0:0:0:
18,192,36519,1,0,0:0:0:0:
164,192,36690,1,0,0:0:0:0:
91,192,36690,1,0,0:0:0:0:
201,192,36862,1,0,0:0:0:0:
237,192,37033,1,0,0:0:0:0:
128,192,37033,1,0,0:0:0:0:
128,192,37547,1,0,0:0:0:0:
201,192,37547,1,0,0:0:0:0:
128,192,37890,1,0,0:0:0:0:
274,192,38062,1,0,0:0:0:0:
91,192,38405,1,0,0:0:0:0:
91,192,38919,1,0,0:0:0:0:
274,192,39262,1,0,0:0:0:0:
91,192,39433,1,0,0:0:0:0:
91,192,39605,1,0,0:0:0:0:
91,192,39776,1,0,0:0:0:0:
164,192,39776,1,0,0:0:0:0:
91,192,40033,1,0,0:0:0:0:
54,192,40290,1,0,0:0:0:0:
91,192,40633,1,0,0:0:0:0:
201,192,40633,1,0,0:0:0:0:
54,192,40805,1,0,0:0:0:0:
274,192,40805,1,0,0:0:0:0:
91,192,40976,1,0,0:0:0:0:
128,192,41147,1,0,0:0:0:0:
237,192,41147,1,0,0:0:0:0:
128,192,41405,1,0,0:0:0:0:
91,192,41662,1,0,0:0:0:0:
237,192,41662,1,0,0:0:0:0:
128,192,42005,1,0,0:0:0:0:
274,192,42005,1,0,0:0:0:0:
91,192,42176,1,0,0:0:0:0:
237,192,42176,1,0,0:0:0:0:
128,192,42347,1,0,0:0:0:0:
164,192,42519,1,0,0:0:0:0:
237,192,42519,1,0,0:0:0:0:
164,192,43033,1,0,0:0:0:0:
54,192,43033,1,0,0:0:0:0:
54,192,43376,1,0,0:0:0:0:
237,192,43547,1,0,0:0:0:0:
18,192,43547,1,0,0:0:0:0:
237,192,43890,1,0,0:0:0:0:
54,192,43890,1,0,0:0:0:0:
201,192,44062,1,0,0:0:0:0:
54,192,44062,1,0,0:0:0:0:
54,192,44233,1,0,0:0:0:0:
54,192,44405,1,0,0:0:0:0:
164,192,44405,1,0,0:0:0:0:
201,192,44576,1,0,0:0:0:0:
91,192,44662,1,0,0:0:0:0:
201,192,44747,1,0,0:0:0:0:
91,192,44833,1,0,0:0:0:0:
201,192,44919,1,0,0:0:0:0:
91,192,45005,1,0,0:0:0:0:
201,192,45090,1,0,0:0:0:0:
91,192,45176,1,0,0:0:0:0:
164,192,45262,1,0,0:0:0:0:
164,192,45519,1,0,0:0:0:0:
128,192,45776,1,0,0:0:0:0:
164,192,46119,1,0,0:0:0:0:
54,192,46119,1,0,0:0:0:0:
128,192,46290,1,0,0:0:0:0:
18,192,46290,1,0,0:0:0:0:
164,192,46462,1,0,0:0:0:0:
54,192,46547,1,0,0:0:0:0:
201,192,46633,1,0,0:0:0:0:
201,192,46890,1,0,0:0:0:0:
54,192,47147,1,0,0:0:0:0:
164,192,47147,1,0,0:0:0:0:
201,192,47490,1,0,0:0:0:0:
18,192,47490,1,0,0:0:0:0:
164,192,47662,1,0,0:0:0:0:
91,192,47662,1,0,0:0:0:0:
201,192,47833,1,0,0:0:0:0:
91,192,47919,1,0,0:0:0:0:
237,192,48005,1,0,0:0:0:0:
201,192,48519,1,0,0:0:0:0:
128,192,48519,1,0,0:0:0:0:
128,192,48862,1,0,0:0:0:0:
274,192,49033,1,0,0:0:0:0:
91,192,49376,1,0,0:0:0:0:
91,192,49890,1,0,0:0:0:0:
274,192,50233,1,0,0:0:0:0:
91,192,50405,1,0,0:0:0:0:
91,192,50576,1,0,0:0:0:0:
91,192,50747,1,0,0:0:0:0:
164,192,50747,1,0,0:0:0:0:
91,192,51005,1,0,0:0:0:0:
54,192,51262,1,0,0:0:0:0:
91,192,51605,1,0,0:0:0:0:
201,192,51605,1,0,0:0:0:0:
54,192,51776,1,0,0:0:0:0:
274,192,51776,1,0,0:0:0:0:
91,192,51947,1,0,0:0:0:0:
237,192,52033,1,0,0:0:0:0:
128,192,52119,1,0,0:0:0:0:
128,192,52376,1,0,0:0:0:0:
91,192,52633,1,0,0:0:0:0:
237,192,52633,1,0,0:0:0:0:
128,192,52976,1,0,0:0:0:0:
274,192,52976,1,0,0:0:0:0:
91,192,53147,1,0,0:0:0:0:
237,192,53147,1,0,0:0:0:0:
128,192,53319,1,0,0:0:0:0:
237,192,53405,1,0,0:0:0:0:
164,192,53490,1,0,0:0:0:0:
164,192,54005,1,0,0:0:0:0:
54,192,54005,1,0,0:0:0:0:
54,192,54347,1,0,0:0:0:0:
18,192,54519,1,0,0:0:0:0:
201,192,54519,1,0,0:0:0:0:
201,192,54862,1,0,0:0:0:0:
91,192,54862,1,0,0:0:0:0:
91,192,55033,1,0,0:0:0:0:
164,192,55119,1,0,0:0:0:0:
91,192,55205,1,0,0:0:0:0:
201,192,55376,1,0,0:0:0:0:
91,192,55376,1,0,0:0:0:0:
237,192,55547,1,0,0:0:0:0:
54,192,55633,1,0,0:0:0:0:
201,192,55719,1,0,0:0:0:0:
54,192,55805,1,0,0:0:0:0:
164,192,55890,1,0,0:0:0:0:
54,192,55976,1,0,0:0:0:0:
128,192,56062,1,0,0:0:0:0:
54,192,56147,1,0,0:0:0:0:
384,192,56233,128,0,57262:0:0:0:0:
164,192,56233,1,0,0:0:0:0:
237,192,56490,1,0,0:0:0:0:
164,192,56747,128,0,57262:0:0:0:0:
493,192,57605,128,0,58633:0:0:0:0:
128,192,57605,1,0,0:0:0:0:
91,192,57862,1,0,0:0:0:0:
54,192,58119,128,0,58633:0:0:0:0:
164,192,58805,1,0,0:0:0:0:
201,192,58976,1,0,0:0:0:0:
420,192,58976,128,0,60005:0:0:0:0:
237,192,59490,1,0,0:0:0:0:
164,192,60005,1,0,0:0:0:0:
457,192,60347,128,0,61376:0:0:0:0:
91,192,60519,1,0,0:0:0:0:
164,192,61033,1,0,0:0:0:0:
201,192,61205,1,0,0:0:0:0:
164,192,61376,1,0,0:0:0:0:
128,192,61547,1,0,0:0:0:0:
384,192,61719,128,0,62747:0:0:0:0:
128,192,61719,1,0,0:0:0:0:
164,192,62233,1,0,0:0:0:0:
237,192,62747,128,0,63776:0:0:0:0:
420,192,63090,128,0,64119:0:0:0:0:
201,192,64119,1,0,0:0:0:0:
164,192,64290,1,0,0:0:0:0:
384,192,64462,128,0,65490:0:0:0:0:
128,192,65833,1,0,0:0:0:0:
237,192,65919,1,0,0:0:0:0:
128,192,66005,1,0,0:0:0:0:
201,192,66090,1,0,0:0:0:0:
128,192,66176,1,0,0:0:0:0:
201,192,66262,1,0,0:0:0:0:
91,192,66347,1,0,0:0:0:0:
201,192,66433,1,0,0:0:0:0:
164,192,66519,1,0,0:0:0:0:
237,192,66605,1,0,0:0:0:0:
128,192,66690,1,0,0:0:0:0:
201,192,66776,1,0,0:0:0:0:
91,192,66862,1,0,0:0:0:0:
164,192,66947,1,0,0:0:0:0:
54,192,67033,1,0,0:0:0:0:
128,192,67119,1,0,0:0:0:0:
18,192,67205,1,0,0:0:0:0:
493,192,67462,1,0,0:0:0:0:
457,192,67719,128,0,68233:0:0:0:0:
54,192,68062,1,0,0:0:0:0:
54,192,68233,1,0,0:0:0:0:
18,192,68490,1,0,0:0:0:0:
493,192,68576,1,0,0:0:0:0:
457,192,68833,1,0,0:0:0:0:
237,192,69090,1,0,0:0:0:0:
384,192,69090,128,0,69605:0:0:0:0:
237,192,69433,1,0,0:0:0:0:
237,192,69605,1,0,0:0:0:0:
420,192,69776,1,0,0:0:0:0:
274,192,69862,1,0,0:0:0:0:
457,192,69947,128,0,70290:0:0:0:0:
493,192,70462,128,0,70805:0:0:0:0:
128,192,70462,1,0,0:0:0:0:
128,192,70805,1,0,0:0:0:0:
164,192,70976,1,0,0:0:0:0:
384,192,70976,128,0,71319:0:0:0:0:
164,192,71319,1,0,0:0:0:0:
420,192,71490,128,0,71833:0:0:0:0:
54,192,71833,1,0,0:0:0:0:
420,192,72005,1,0,0:0:0:0:
493,192,72176,1,0,0:0:0:0:
91,192,72176,1,0,0:0:0:0:
457,192,72347,1,0,0:0:0:0:
128,192,72347,1,0,0:0:0:0:
420,192,72519,1,0,0:0:0:0:
164,192,72519,1,0,0:0:0:0:
201,192,72690,1,0,0:0:0:0:
420,192,72690,128,0,73033:0:0:0:0:
201,192,73033,1,0,0:0:0:0:
384,192,73205,128,0,73890:0:0:0:0:
201,192,73376,1,0,0:0:0:0:
201,192,73719,1,0,0:0:0:0:
457,192,74062,128,0,75090:0:0:0:0:
91,192,74062,1,0,0:0:0:0:
91,192,74405,1,0,0:0:0:0:
91,192,74747,1,0,0:0:0:0:
91,192,75090,1,0,0:0:0:0:
237,192,75433,1,0,0:0:0:0:
164,192,75519,1,0,0:0:0:0:
237,192,75605,1,0,0:0:0:0:
128,192,75690,1,0,0:0:0:0:
237,192,75776,1,0,0:0:0:0:
91,192,75862,1,0,0:0:0:0:
237,192,75947,1,0,0:0:0:0:
54,192,76033,1,0,0:0:0:0:
164,192,76119,1,0,0:0:0:0:
164,192,76205,1,0,0:0:0:0:
164,192,76290,1,0,0:0:0:0:
164,192,76376,1,0,0:0:0:0:
164,192,76462,1,0,0:0:0:0:
164,192,76547,1,0,0:0:0:0:
164,192,76633,1,0,0:0:0:0:
164,192,76719,1,0,0:0:0:0:
493,192,76805,1,0,0:0:0:0:
420,192,76890,1,0,0:0:0:0:
457,192,76976,1,0,0:0:0:0:
420,192,77062,1,0,0:0:0:0:
457,192,77147,1,0,0:0:0:0:
420,192,77233,1,0,0:0:0:0:
457,192,77319,1,0,0:0:0:0:
384,192,77405,1,0,0:0:0:0:
493,192,77490,1,0,0:0:0:0:
420,192,77576,1,0,0:0:0:0:
457,192,77662,1,0,0:0:0:0:
384,192,77747,1,0,0:0:0:0:
493,192,77833,1,0,0:0:0:0:
420,192,77919,1,0,0:0:0:0:
457,192,78005,1,0,0:0:0:0:
384,192,78090,1,0,0:0:0:0:
164,192,78176,1,0,0:0:0:0:
18,192,78176,1,0,0:0:0:0:
164,192,78433,1,0,0:0:0:0:
18,192,78519,1,0,0:0:0:0:
128,192,78690,1,0,0:0:0:0:
18,192,78862,1,0,0:0:0:0:
164,192,79033,1,0,0:0:0:0:
128,192,79205,1,0,0:0:0:0:
18,192,79205,1,0,0:0:0:0:
164,192,79376,1,0,0:0:0:0:
201,192,79547,1,0,0:0:0:0:
18,192,79547,1,0,0:0:0:0:
201,192,79805,1,0,0:0:0:0:
18,192,79890,1,0,0:0:0:0:
164,192,80062,1,0,0:0:0:0:
18,192,80233,1,0,0:0:0:0:
201,192,80405,1,0,0:0:0:0:
164,192,80576,1,0,0:0:0:0:
18,192,80576,1,0,0:0:0:0:
201,192,80747,1,0,0:0:0:0:
18,192,80747,1,0,0:0:0:0:
237,192,80919,1,0,0:0:0:0:
18,192,80919,1,0,0:0:0:0:
18,192,81262,1,0,0:0:0:0:
493,192,81433,1,0,0:0:0:0:
18,192,81605,1,0,0:0:0:0:
18,192,81947,1,0,0:0:0:0:
457,192,81947,1,0,0:0:0:0:
54,192,82290,1,0,0:0:0:0:
420,192,82462,1,0,0:0:0:0:
54,192,82633,1,0,0:0:0:0:
91,192,82890,1,0,0:0:0:0:
164,192,82976,1,0,0:0:0:0:
91,192,83062,1,0,0:0:0:0:
164,192,83147,1,0,0:0:0:0:
201,192,83319,1,0,0:0:0:0:
91,192,83490,1,0,0:0:0:0:
164,192,83576,1,0,0:0:0:0:
91,192,83662,1,0,0:0:0:0:
91,192,83919,1,0,0:0:0:0:
274,192,84005,1,0,0:0:0:0:
54,192,84176,1,0,0:0:0:0:
274,192,84347,1,0,0:0:0:0:
91,192,84519,1,0,0:0:0:0:
54,192,84690,1,0,0:0:0:0:
274,192,84690,1,0,0:0:0:0:
91,192,84862,1,0,0:0:0:0:
128,192,85033,1,0,0:0:0:0:
274,192,85033,1,0,0:0:0:0:
128,192,85290,1,0,0:0:0:0:
274,192,85376,1,0,0:0:0:0:
91,192,85547,1,0,0:0:0:0:
274,192,85719,1,0,0:0:0:0:
128,192,85890,1,0,0:0:0:0:
91,192,86062,1,0,0:0:0:0:
274,192,86062,1,0,0:0:0:0:
128,192,86233,1,0,0:0:0:0:
164,192,86405,1,0,0:0:0:0:
274,192,86405,1,0,0:0:0:0:
274,192,86747,1,0,0:0:0:0:
91,192,86919,1,0,0:0:0:0:
274,192,87090,1,0,0:0:0:0:
274,192,87433,1,0,0:0:0:0:
201,192,87433,1,0,0:0:0:0:
237,192,87776,1,0,0:0:0:0:
164,192,87776,1,0,0:0:0:0:
237,192,87947,1,0,0:0:0:0:
128,192,87947,1,0,0:0:0:0:
237,192,88119,1,0,0:0:0:0:
237,192,88290,1,0,0:0:0:0:
54,192,88290,1,0,0:0:0:0:
201,192,88462,1,0,0:0:0:0:
91,192,88547,1,0,0:0:0:0:
201,192,88633,1,0,0:0:0:0:
91,192,88719,1,0,0:0:0:0:
201,192,88805,1,0,0:0:0:0:
91,192,88890,1,0,0:0:0:0:
201,192,88976,1,0,0:0:0:0:
91,192,89062,1,0,0:0:0:0:
164,192,89147,1,0,0:0:0:0:
164,192,89405,1,0,0:0:0:0:
18,192,89490,1,0,0:0:0:0:
128,192,89662,1,0,0:0:0:0:
18,192,89833,1,0,0:0:0:0:
164,192,90005,1,0,0:0:0:0:
128,192,90176,1,0,0:0:0:0:
18,192,90176,1,0,0:0:0:0:
164,192,90347,1,0,0:0:0:0:
201,192,90519,1,0,0:0:0:0:
18,192,90519,1,0,0:0:0:0:
201,192,90776,1,0,0:0:0:0:
18,192,90862,1,0,0:0:0:0:
164,192,91033,1,0,0:0:0:0:
18,192,91205,1,0,0:0:0:0:
201,192,91376,1,0,0:0:0:0:
164,192,91547,1,0,0:0:0:0:
18,192,91547,1,0,0:0:0:0:
201,192,91719,1,0,0:0:0:0:
18,192,91719,1,0,0:0:0:0:
237,192,91890,1,0,0:0:0:0:
18,192,91890,1,0,0:0:0:0:
18,192,92233,1,0,0:0:0:0:
493,192,92405,1,0,0:0:0:0:
18,192,92576,1,0,0:0:0:0:
18,192,92919,1,0,0:0:0:0:
457,192,92919,1,0,0:0:0:0:
54,192,93262,1,0,0:0:0:0:
420,192,93433,1,0,0:0:0:0:
54,192,93605,1,0,0:0:0:0:
91,192,93862,1,0,0:0:0:0:
164,192,93947,1,0,0:0:0:0:
91,192,94033,1,0,0:0:0:0:
164,192,94119,1,0,0:0:0:0:
201,192,94290,1,0,0:0:0:0:
91,192,94462,1,0,0:0:0:0:
164,192,94547,1,0,0:0:0:0:
91,192,94633,1,0,0:0:0:0:
91,192,94890,1,0,0:0:0:0:
274,192,94976,1,0,0:0:0:0:
54,192,95147,1,0,0:0:0:0:
274,192,95319,1,0,0:0:0:0:
91,192,95490,1,0,0:0:0:0:
54,192,95662,1,0,0:0:0:0:
274,192,95662,1,0,0:0:0:0:
91,192,95833,1,0,0:0:0:0:
128,192,96005,1,0,0:0:0:0:
274,192,96005,1,0,0:0:0:0:
128,192,96262,1,0,0:0:0:0:
274,192,96347,1,0,0:0:0:0:
91,192,96519,1,0,0:0:0:0:
274,192,96690,1,0,0:0:0:0:
128,192,96862,1,0,0:0:0:0:
91,192,97033,1,0,0:0:0:0:
274,192,97033,1,0,0:0:0:0:
128,192,97205,1,0,0:0:0:0:
164,192,97376,1,0,0:0:0:0:
274,192,97376,1,0,0:0:0:0:
274,192,97547,1,0,0:0:0:0:
274,192,97719,1,0,0:0:0:0:
274,192,97890,1,0,0:0:0:0:
128,192,97890,1,0,0:0:0:0:
274,192,98062,1,0,0:0:0:0:
274,192,98233,1,0,0:0:0:0:
274,192,98405,1,0,0:0:0:0:
201,192,98405,1,0,0:0:0:0:
274,192,98576,1,0,0:0:0:0:
91,192,98747,1,0,0:0:0:0:
201,192,98833,1,0,0:0:0:0:
91,192,98919,1,0,0:0:0:0:
201,192,99005,1,0,0:0:0:0:
91,192,99090,1,0,0:0:0:0:
201,192,99176,1,0,0:0:0:0:
91,192,99262,1,0,0:0:0:0:
201,192,99347,1,0,0:0:0:0:
128,192,99433,1,0,0:0:0:0:
164,192,99490,1,0,0:0:0:0:
128,192,99547,1,0,0:0:0:0:
164,192,99605,1,0,0:0:0:0:
128,192,99662,1,0,0:0:0:0:
164,192,99719,1,0,0:0:0:0:
128,192,99776,1,0,0:0:0:0:
164,192,99833,1,0,0:0:0:0:
128,192,99890,1,0,0:0:0:0:
164,192,99947,1,0,0:0:0:0:
128,192,100005,1,0,0:0:0:0:
164,192,100062,1,0,0:0:0:0:
128,192,100119,128,0,100633:0:0:0:0:
237,192,100633,128,0,101147:0:0:0:0:
164,192,101147,128,0,102519:0:0:0:0:
493,192,102519,128,0,105262:0:0:0:0:
128,192,102862,128,0,103205:0:0:0:0:
54,192,103376,128,0,103719:0:0:0:0:
91,192,103890,128,0,104919:0:0:0:0:
18,192,105262,128,0,105605:0:0:0:0:
237,192,105605,128,0,106119:0:0:0:0:
128,192,106119,128,0,106633:0:0:0:0:
201,192,106633,128,0,108005:0:0:0:0:
384,192,108005,128,0,110405:0:0:0:0:
493,192,108347,128,0,110747:0:0:0:0:
18,192,110747,1,0,0:0:0:0:
